date,store_id,category,units_sold,revenue,is_promoted,temperature_c,is_holiday
2023-05-29,Store_Casablanca,Frozen Foods,2343,10912.81,0,22.9,0
2023-06-05,Store_Casablanca,Frozen Foods,2219,13998.52,1,20.1,0
2023-06-12,Store_Casablanca,Frozen Foods,2328,14342.21,1,22.1,0
2023-06-19,Store_Casablanca,Frozen Foods,1995,11862.96,0,22.3,0
2023-06-26,Store_Casablanca,Frozen Foods,1858,12280.24,0,21.2,0
2023-07-03,Store_Casablanca,Frozen Foods,1309,14542.48,0,16.2,1
2023-07-10,Store_Casablanca,Frozen Foods,1636,12199.56,0,16.3,0
2023-07-17,Store_Casablanca,Frozen Foods,1645,11539.74,0,15.4,0
2023-07-24,Store_Casablanca,Frozen Foods,2552,13377.54,1,14.9,0
2023-07-31,Store_Casablanca,Frozen Foods,1642,12579.63,0,19.7,0
2023-08-07,Store_Casablanca,Frozen Foods,1433,10652.07,0,8.0,0
2023-08-14,Store_Casablanca,Frozen Foods,2390,11077.29,0,10.2,0
2023-08-21,Store_Casablanca,Frozen Foods,1696,10806.4,0,11.3,0
2023-08-28,Store_Casablanca,Frozen Foods,1369,11614.65,0,10.1,0
2023-09-04,Store_Casablanca,Frozen Foods,1467,9762.68,0,7.8,0
2023-09-11,Store_Casablanca,Frozen Foods,1966,11909.89,1,10.7,0
2023-09-18,Store_Casablanca,Frozen Foods,1075,9734.48,0,6.4,0
2023-09-25,Store_Casablanca,Frozen Foods,1438,10748.77,1,9.6,0
2023-10-02,Store_Casablanca,Frozen Foods,801,8632.7,0,5.3,0
2023-10-09,Store_Casablanca,Frozen Foods,933,9356.04,1,5.0,0
2023-10-16,Store_Casablanca,Frozen Foods,818,8082.84,0,5.0,0
2023-10-23,Store_Casablanca,Frozen Foods,1348,8654.63,0,5.8,0
2023-10-30,Store_Casablanca,Frozen Foods,1126,8155.87,0,5.1,0
2023-11-06,Store_Casablanca,Frozen Foods,1182,10623.89,0,7.5,0
2023-11-13,Store_Casablanca,Frozen Foods,1455,12825.79,1,5.8,0
2023-11-20,Store_Casablanca,Frozen Foods,1413,12421.43,1,7.4,0
2023-11-27,Store_Casablanca,Frozen Foods,2467,16143.86,1,8.3,1
2023-12-04,Store_Casablanca,Frozen Foods,2071,10783.03,0,12.3,0
2023-12-11,Store_Casablanca,Frozen Foods,1670,9985.76,0,9.8,0
2023-12-18,Store_Casablanca,Frozen Foods,1077,12310.78,1,8.6,0
2023-12-25,Store_Casablanca,Frozen Foods,1472,14014.16,0,8.9,1
2024-01-01,Store_Casablanca,Frozen Foods,651,7772.95,0,14.2,0
2022-01-03,Store_Casablanca,Personal Care,565,4845.13,0,18.5,0
2022-01-10,Store_Casablanca,Personal Care,1003,6239.14,0,15.8,1
2022-01-17,Store_Casablanca,Personal Care,1074,6294.2,1,16.4,0
2022-01-24,Store_Casablanca,Personal Care,492,4721.53,0,15.7,0
2022-01-31,Store_Casablanca,Personal Care,713,6460.27,1,19.7,0
2022-02-07,Store_Casablanca,Personal Care,1001,6253.25,0,21.6,0
2022-02-14,Store_Casablanca,Personal Care,803,6567.04,1,20.7,0
2022-02-21,Store_Casablanca,Personal Care,1072,7378.84,1,14.4,0
2022-02-28,Store_Casablanca,Personal Care,1272,7197.19,1,20.9,0
2022-03-07,Store_Casablanca,Personal Care,965,7307.9,0,22.4,0
2022-03-14,Store_Casablanca,Personal Care,1174,7235.87,0,23.5,0
2022-03-21,Store_Casablanca,Personal Care,1769,7527.4,0,26.7,0
2022-03-28,Store_Casablanca,Personal Care,1424,6173.91,0,25.7,0
2022-04-04,Store_Casablanca,Personal Care,1809,9554.09,1,25.6,0
2022-04-11,Store_Casablanca,Personal Care,943,9477.92,1,28.2,0
2022-04-18,Store_Casablanca,Personal Care,791,8066.15,0,28.0,0
2022-04-25,Store_Casablanca,Personal Care,904,9972.37,0,25.2,1
2022-05-02,Store_Casablanca,Personal Care,1026,10375.96,0,23.7,1
2022-05-09,Store_Casablanca,Personal Care,2096,8994.01,0,25.5,0
2022-05-16,Store_Casablanca,Personal Care,1912,8763.63,0,23.5,0
2022-05-23,Store_Casablanca,Personal Care,1020,8420.86,0,22.2,0
2022-05-30,Store_Casablanca,Personal Care,2015,8650.27,0,24.4,0
2022-06-06,Store_Casablanca,Personal Care,1611,10686.03,1,16.7,0
2022-06-13,Store_Casablanca,Personal Care,1677,9344.38,0,19.1,0
2022-06-20,Store_Casablanca,Personal Care,868,8708.26,0,21.5,0
2022-06-27,Store_Casablanca,Personal Care,769,7790.6,0,20.8,0
2022-07-04,Store_Casablanca,Personal Care,1970,11520.97,0,14.9,1
2022-07-11,Store_Casablanca,Personal Care,1217,8649.95,1,15.6,0
2022-07-18,Store_Casablanca,Personal Care,1098,8497.13,0,16.6,0
2022-07-25,Store_Casablanca,Personal Care,696,7859.28,0,18.6,0
2022-08-01,Store_Casablanca,Personal Care,1922,9567.12,1,8.1,0
2022-08-08,Store_Casablanca,Personal Care,707,7156.51,0,15.0,0
2022-08-15,Store_Casablanca,Personal Care,1614,8443.35,0,6.9,0
2022-08-22,Store_Casablanca,Personal Care,666,7457.13,0,11.3,0
2022-08-29,Store_Casablanca,Personal Care,1494,8145.74,0,7.0,0
2022-09-05,Store_Casablanca,Personal Care,1004,8637.15,1,9.7,0
2022-09-12,Store_Casablanca,Personal Care,1225,7371.2,0,9.7,0
2022-09-19,Store_Casablanca,Personal Care,701,7111.69,0,4.9,0
2022-09-26,Store_Casablanca,Personal Care,777,6636.09,0,8.8,0
2022-10-03,Store_Casablanca,Personal Care,605,7128.57,1,5.5,0
2022-10-10,Store_Casablanca,Personal Care,687,5728.4,0,2.9,0
2022-10-17,Store_Casablanca,Personal Care,1102,6517.74,0,4.5,0
2022-10-24,Store_Casablanca,Personal Care,664,6230.87,0,5.0,0
2022-10-31,Store_Casablanca,Personal Care,634,6260.86,0,5.9,0
2022-11-07,Store_Casablanca,Personal Care,988,9224.14,0,7.1,0
2022-11-14,Store_Casablanca,Personal Care,747,7659.98,0,8.3,0
2022-11-21,Store_Casablanca,Personal Care,819,8078.93,0,6.1,0
2022-11-28,Store_Casablanca,Personal Care,1800,9754.49,0,2.7,1
2022-12-05,Store_Casablanca,Personal Care,972,8401.73,1,7.7,0
2022-12-12,Store_Casablanca,Personal Care,1315,8574.26,1,9.2,0
2022-12-19,Store_Casablanca,Personal Care,830,8519.29,1,11.0,0
2022-12-26,Store_Casablanca,Personal Care,1171,10139.51,0,9.1,1
2023-01-02,Store_Casablanca,Personal Care,1297,7169.52,0,20.9,1
2023-01-09,Store_Casablanca,Personal Care,454,5408.33,0,14.6,0
2023-01-16,Store_Casablanca,Personal Care,743,5882.58,1,15.9,0
2023-01-23,Store_Casablanca,Personal Care,961,5723.92,0,14.5,0
2023-01-30,Store_Casablanca,Personal Care,661,5412.82,0,16.6,0
2023-02-06,Store_Casablanca,Personal Care,648,6672.59,0,18.1,0
2023-02-13,Store_Casablanca,Personal Care,806,6756.23,1,17.6,0
2023-02-20,Store_Casablanca,Personal Care,959,6508.06,1,18.8,0
2023-02-27,Store_Casablanca,Personal Care,1536,6545.07,0,20.1,0
2023-03-06,Store_Casablanca,Personal Care,687,6619.15,0,23.6,0
2023-03-13,Store_Casablanca,Personal Care,784,6980.88,0,26.2,0
2023-03-20,Store_Casablanca,Personal Care,725,6701.83,0,24.0,0
2023-03-27,Store_Casablanca,Personal Care,944,8442.9,1,22.3,0
2023-04-03,Store_Casablanca,Personal Care,780,7728.39,0,25.9,0
2023-04-10,Store_Casablanca,Personal Care,2477,10010.14,1,27.5,0
2023-04-17,Store_Casablanca,Personal Care,1190,8983.29,1,25.5,0
2023-04-24,Store_Casablanca,Personal Care,1363,8745.18,0,22.0,1
2023-05-01,Store_Casablanca,Personal Care,940,10461.89,1,22.2,0
2023-05-08,Store_Casablanca,Personal Care,861,8369.93,0,25.2,0
2023-05-15,Store_Casablanca,Personal Care,1922,9734.38,1,27.3,0
2023-05-22,Store_Casablanca,Personal Care,699,8322.29,0,20.9,0
2023-05-29,Store_Casablanca,Personal Care,687,8193.07,0,25.1,0
2023-06-05,Store_Casablanca,Personal Care,1175,9105.75,0,20.5,0
2023-06-12,Store_Casablanca,Personal Care,1191,8486.16,0,21.2,0
2023-06-19,Store_Casablanca,Personal Care,1259,9115.45,0,22.6,0
2023-06-26,Store_Casablanca,Personal Care,733,8635.32,0,15.0,0
2023-07-03,Store_Casablanca,Personal Care,1469,10391.15,0,16.7,1
2023-07-10,Store_Casablanca,Personal Care,835,9428.38,0,14.1,0
2023-07-17,Store_Casablanca,Personal Care,749,7995.69,0,17.5,0
2023-07-24,Store_Casablanca,Personal Care,1293,10268.35,1,14.2,0
2023-07-31,Store_Casablanca,Personal Care,986,7495.55,0,13.9,0
2023-08-07,Store_Casablanca,Personal Care,904,7907.21,1,10.1,0
2023-08-14,Store_Casablanca,Personal Care,763,8658.72,1,11.8,0
2023-08-21,Store_Casablanca,Personal Care,947,8780.67,0,11.0,0
2023-08-28,Store_Casablanca,Personal Care,732,8607.11,1,8.4,0
2023-09-04,Store_Casablanca,Personal Care,1713,7280.5,0,6.3,0
2023-09-11,Store_Casablanca,Personal Care,766,6838.16,0,3.9,0
2023-09-18,Store_Casablanca,Personal Care,536,6389.07,0,1.6,0
2023-09-25,Store_Casablanca,Personal Care,590,6223.48,0,8.4,0
2023-10-02,Store_Casablanca,Personal Care,614,6526.72,1,3.6,0
2023-10-09,Store_Casablanca,Personal Care,696,6091.06,0,4.7,0
2023-10-16,Store_Casablanca,Personal Care,607,6415.43,0,6.1,0
2023-10-23,Store_Casablanca,Personal Care,1137,7211.86,1,3.9,0
2023-10-30,Store_Casablanca,Personal Care,1078,6893.62,1,3.5,0
2023-11-06,Store_Casablanca,Personal Care,1159,9912.04,1,5.6,0
2023-11-13,Store_Casablanca,Personal Care,899,7950.33,0,7.0,0
2023-11-20,Store_Casablanca,Personal Care,895,8406.23,1,8.4,0
2023-11-27,Store_Casablanca,Personal Care,934,10020.41,0,6.2,1
2023-12-04,Store_Casablanca,Personal Care,982,8960.56,1,7.6,0
2023-12-11,Store_Casablanca,Personal Care,1629,8108.02,0,9.7,0
2023-12-18,Store_Casablanca,Personal Care,813,7238.68,0,7.2,0
2023-12-25,Store_Casablanca,Personal Care,799,9081.53,0,9.0,1
2024-01-01,Store_Casablanca,Personal Care,477,5466.36,0,12.9,0
2022-01-03,Store_Rabat,Fruits & Vegetables,1123,9781.67,0,13.1,0
2022-01-10,Store_Rabat,Fruits & Vegetables,1151,12268.37,0,13.9,1
2022-01-17,Store_Rabat,Fruits & Vegetables,860,9591.21,0,18.1,0
2022-01-24,Store_Rabat,Fruits & Vegetables,2216,9259.67,1,16.1,0
2022-01-31,Store_Rabat,Fruits & Vegetables,889,9059.32,0,14.1,0
2022-02-07,Store_Rabat,Fruits & Vegetables,1681,10386.58,0,21.7,0
2022-02-14,Store_Rabat,Fruits & Vegetables,1740,10741.63,0,18.7,0
2022-02-21,Store_Rabat,Fruits & Vegetables,1223,11437.43,0,21.2,0
2022-02-28,Store_Rabat,Fruits & Vegetables,1505,11475.78,1,17.4,0
2022-03-07,Store_Rabat,Fruits & Vegetables,3706,15947.29,0,21.4,0
2022-03-14,Store_Rabat,Fruits & Vegetables,2462,15419.67,0,24.9,0
2022-03-21,Store_Rabat,Fruits & Vegetables,1624,17537.56,1,25.6,0
2022-03-28,Store_Rabat,Fruits & Vegetables,3366,15691.57,0,21.6,0
2022-04-04,Store_Rabat,Fruits & Vegetables,2715,17407.24,0,26.1,0
2022-04-11,Store_Rabat,Fruits & Vegetables,2912,13980.45,0,23.2,0
2022-04-18,Store_Rabat,Fruits & Vegetables,1436,16804.34,0,21.7,0
2022-04-25,Store_Rabat,Fruits & Vegetables,2756,20324.28,0,22.9,1
2022-05-02,Store_Rabat,Fruits & Vegetables,2335,23449.03,0,18.0,1
2022-05-09,Store_Rabat,Fruits & Vegetables,2045,16737.36,0,25.7,0
2022-05-16,Store_Rabat,Fruits & Vegetables,4592,19619.58,1,21.0,0
2022-05-23,Store_Rabat,Fruits & Vegetables,2291,17956.14,0,24.3,0
2022-05-30,Store_Rabat,Fruits & Vegetables,1597,18807.85,0,22.9,0
2022-06-06,Store_Rabat,Fruits & Vegetables,2629,14924.96,0,17.5,0
2022-06-13,Store_Rabat,Fruits & Vegetables,1180,13882.01,0,22.2,0
2022-06-20,Store_Rabat,Fruits & Vegetables,1268,15222.46,0,17.6,0
2022-06-27,Store_Rabat,Fruits & Vegetables,1374,14366.29,0,16.2,0
2022-07-04,Store_Rabat,Fruits & Vegetables,2019,21065.72,1,15.8,1
2022-07-11,Store_Rabat,Fruits & Vegetables,1643,17410.82,1,13.1,0
2022-07-18,Store_Rabat,Fruits & Vegetables,2963,13787.31,0,19.3,0
2022-07-25,Store_Rabat,Fruits & Vegetables,3547,15644.06,0,16.5,0
2022-08-01,Store_Rabat,Fruits & Vegetables,1564,14560.12,0,10.7,0
2022-08-08,Store_Rabat,Fruits & Vegetables,1259,14913.73,1,9.6,0
2022-08-15,Store_Rabat,Fruits & Vegetables,3126,14921.32,1,7.2,0
2022-08-22,Store_Rabat,Fruits & Vegetables,1883,17475.46,1,12.1,0
2022-08-29,Store_Rabat,Fruits & Vegetables,1503,16440.32,1,11.7,0
2022-09-05,Store_Rabat,Fruits & Vegetables,1215,13733.77,0,5.8,0
2022-09-12,Store_Rabat,Fruits & Vegetables,1170,12002.31,0,5.9,0
2022-09-19,Store_Rabat,Fruits & Vegetables,1790,10904.95,0,6.5,0
2022-09-26,Store_Rabat,Fruits & Vegetables,2191,13945.9,1,8.2,0
2022-10-03,Store_Rabat,Fruits & Vegetables,2245,11073.59,0,3.4,0
2022-10-10,Store_Rabat,Fruits & Vegetables,1811,12295.7,1,5.9,0
2022-10-17,Store_Rabat,Fruits & Vegetables,1245,11900.76,1,8.2,0
2022-10-24,Store_Rabat,Fruits & Vegetables,910,9713.63,0,2.4,0
2022-10-31,Store_Rabat,Fruits & Vegetables,1160,11840.82,1,7.1,0
2022-11-07,Store_Rabat,Fruits & Vegetables,2265,15516.14,0,7.8,0
2022-11-14,Store_Rabat,Fruits & Vegetables,1973,15627.08,1,4.2,0
2022-11-21,Store_Rabat,Fruits & Vegetables,1158,13671.11,0,8.0,0
2022-11-28,Store_Rabat,Fruits & Vegetables,1637,18025.92,0,5.2,1
2022-12-05,Store_Rabat,Fruits & Vegetables,1344,14766.89,1,7.2,0
2022-12-12,Store_Rabat,Fruits & Vegetables,1699,10946.2,0,9.3,0
2022-12-19,Store_Rabat,Fruits & Vegetables,1620,13522.54,0,10.5,0
2022-12-26,Store_Rabat,Fruits & Vegetables,2324,19951.4,1,8.8,1
2023-01-02,Store_Rabat,Fruits & Vegetables,1649,12487.61,0,15.1,1
2023-01-09,Store_Rabat,Fruits & Vegetables,1152,9996.35,0,18.0,0
2023-01-16,Store_Rabat,Fruits & Vegetables,927,9431.91,0,14.5,0
2023-01-23,Store_Rabat,Fruits & Vegetables,1691,9159.39,0,17.5,0
2023-01-30,Store_Rabat,Fruits & Vegetables,1767,9379.56,0,16.0,0
2023-02-06,Store_Rabat,Fruits & Vegetables,3182,12764.54,1,21.0,0
2023-02-13,Store_Rabat,Fruits & Vegetables,956,9885.94,0,16.2,0
2023-02-20,Store_Rabat,Fruits & Vegetables,858,10211.22,0,20.0,0
2023-02-27,Store_Rabat,Fruits & Vegetables,1056,10118.0,0,18.8,0
2023-03-06,Store_Rabat,Fruits & Vegetables,2444,16612.01,0,25.0,0
2023-03-13,Store_Rabat,Fruits & Vegetables,3836,18884.33,1,22.9,0
2023-03-20,Store_Rabat,Fruits & Vegetables,1700,16739.34,1,24.6,0
2023-03-27,Store_Rabat,Fruits & Vegetables,1181,13692.04,0,25.5,0
2023-04-03,Store_Rabat,Fruits & Vegetables,3480,19618.12,1,23.7,0
2023-04-10,Store_Rabat,Fruits & Vegetables,2496,19179.72,0,24.3,0
2023-04-17,Store_Rabat,Fruits & Vegetables,2261,16466.62,0,28.3,0
2023-04-24,Store_Rabat,Fruits & Vegetables,2074,22267.28,0,26.5,1
2023-05-01,Store_Rabat,Fruits & Vegetables,1786,17613.74,0,19.2,0
2023-05-08,Store_Rabat,Fruits & Vegetables,2176,17671.86,0,23.4,0
2023-05-15,Store_Rabat,Fruits & Vegetables,2720,19444.14,0,23.1,0
2023-05-22,Store_Rabat,Fruits & Vegetables,2089,18209.88,0,21.9,0
2023-05-29,Store_Rabat,Fruits & Vegetables,3947,17906.37,0,21.7,0
2023-06-05,Store_Rabat,Fruits & Vegetables,1431,14143.79,0,23.8,0
2023-06-12,Store_Rabat,Fruits & Vegetables,1922,15582.41,1,18.3,0
2023-06-19,Store_Rabat,Fruits & Vegetables,2046,16398.82,1,20.5,0
2023-06-26,Store_Rabat,Fruits & Vegetables,1448,16236.73,0,20.3,0
2023-07-03,Store_Rabat,Fruits & Vegetables,4448,22858.76,1,15.7,1
2023-07-10,Store_Rabat,Fruits & Vegetables,2267,14600.56,0,15.2,0
2023-07-17,Store_Rabat,Fruits & Vegetables,1668,13620.81,0,13.0,0
2023-07-24,Store_Rabat,Fruits & Vegetables,2976,14694.83,0,13.4,0
2023-07-31,Store_Rabat,Fruits & Vegetables,3305,13572.61,0,14.5,0
2023-08-07,Store_Rabat,Fruits & Vegetables,1398,13332.76,0,9.5,0
2023-08-14,Store_Rabat,Fruits & Vegetables,1796,12960.34,0,10.4,0
2023-08-21,Store_Rabat,Fruits & Vegetables,1079,12706.27,0,7.3,0
2023-08-28,Store_Rabat,Fruits & Vegetables,1842,13415.08,0,12.6,0
2023-09-04,Store_Rabat,Fruits & Vegetables,1174,11943.22,0,10.8,0
2023-09-11,Store_Rabat,Fruits & Vegetables,2456,12063.19,0,8.9,0
2023-09-18,Store_Rabat,Fruits & Vegetables,1455,12442.16,0,8.7,0
2023-09-25,Store_Rabat,Fruits & Vegetables,2109,12228.11,0,8.3,0
2023-10-02,Store_Rabat,Fruits & Vegetables,1555,10124.74,0,2.6,0
2023-10-09,Store_Rabat,Fruits & Vegetables,1422,10576.33,0,3.5,0
2023-10-16,Store_Rabat,Fruits & Vegetables,2036,10308.01,0,6.7,0
2023-10-23,Store_Rabat,Fruits & Vegetables,1073,10109.79,0,6.5,0
2023-10-30,Store_Rabat,Fruits & Vegetables,1513,10363.25,0,6.5,0
2023-11-06,Store_Rabat,Fruits & Vegetables,1436,13553.36,0,7.2,0
2023-11-13,Store_Rabat,Fruits & Vegetables,1434,13562.16,0,6.5,0
2023-11-20,Store_Rabat,Fruits & Vegetables,1506,17014.06,1,6.3,0
2023-11-27,Store_Rabat,Fruits & Vegetables,3109,18153.24,0,3.3,1
2023-12-04,Store_Rabat,Fruits & Vegetables,1762,13960.86,1,7.7,0
2023-12-11,Store_Rabat,Fruits & Vegetables,3104,16078.11,1,7.3,0
2023-12-18,Store_Rabat,Fruits & Vegetables,2246,13014.45,0,11.0,0
2023-12-25,Store_Rabat,Fruits & Vegetables,1557,15100.11,0,9.8,1
2024-01-01,Store_Rabat,Fruits & Vegetables,1174,10060.04,0,9.3,0
2022-01-03,Store_Rabat,Bakery,1035,8541.76,1,11.8,0
2022-01-10,Store_Rabat,Bakery,1817,9063.0,0,13.4,1
2022-01-17,Store_Rabat,Bakery,560,6654.83,0,10.3,0
2022-01-24,Store_Rabat,Bakery,869,7170.11,0,14.4,0
2022-01-31,Store_Rabat,Bakery,1180,8745.5,1,16.0,0
2022-02-07,Store_Rabat,Bakery,2010,9362.95,1,19.7,0
2022-02-14,Store_Rabat,Bakery,961,9762.87,1,19.9,0
2022-02-21,Store_Rabat,Bakery,1885,9780.09,1,16.0,0
2022-02-28,Store_Rabat,Bakery,1200,7951.18,0,19.3,0
2022-03-07,Store_Rabat,Bakery,2134,10994.43,0,22.9,0
2022-03-14,Store_Rabat,Bakery,2189,9144.83,0,21.6,0
2022-03-21,Store_Rabat,Bakery,1805,11320.82,1,23.3,0
2022-03-28,Store_Rabat,Bakery,915,9013.99,0,20.6,0
2022-04-04,Store_Rabat,Bakery,881,9458.2,0,26.1,0
2022-04-11,Store_Rabat,Bakery,1959,9662.1,0,22.0,0
2022-04-18,Store_Rabat,Bakery,929,10625.41,0,29.2,0
2022-04-25,Store_Rabat,Bakery,1246,12893.98,0,24.8,1
2022-05-02,Store_Rabat,Bakery,2497,16021.63,1,23.1,1
2022-05-09,Store_Rabat,Bakery,2185,12826.68,0,23.6,0
2022-05-16,Store_Rabat,Bakery,1523,12209.59,0,24.5,0
2022-05-23,Store_Rabat,Bakery,1022,11526.41,0,23.9,0
2022-05-30,Store_Rabat,Bakery,1984,12900.95,1,21.7,0
2022-06-06,Store_Rabat,Bakery,2368,13124.28,1,20.3,0
2022-06-13,Store_Rabat,Bakery,2662,12494.5,0,22.3,0
2022-06-20,Store_Rabat,Bakery,1913,12599.25,0,20.1,0
2022-06-27,Store_Rabat,Bakery,1672,12688.75,0,16.3,0
2022-07-04,Store_Rabat,Bakery,2485,14542.11,0,13.1,1
2022-07-11,Store_Rabat,Bakery,1356,12635.84,0,16.5,0
2022-07-18,Store_Rabat,Bakery,2148,13151.03,1,13.5,0
2022-07-25,Store_Rabat,Bakery,2276,11749.56,0,15.8,0
2022-08-01,Store_Rabat,Bakery,789,9303.81,0,10.3,0
2022-08-08,Store_Rabat,Bakery,1468,10885.68,0,9.6,0
2022-08-15,Store_Rabat,Bakery,906,10377.97,0,9.5,0
2022-08-22,Store_Rabat,Bakery,2499,10262.63,0,11.1,0
2022-08-29,Store_Rabat,Bakery,1398,10281.12,0,9.7,0
2022-09-05,Store_Rabat,Bakery,1041,11367.18,1,11.3,0
2022-09-12,Store_Rabat,Bakery,1049,10152.83,0,4.9,0
2022-09-19,Store_Rabat,Bakery,871,9179.74,0,4.1,0
2022-09-26,Store_Rabat,Bakery,1378,9422.43,0,6.9,0
2022-10-03,Store_Rabat,Bakery,1366,8201.74,0,6.3,0
2022-10-10,Store_Rabat,Bakery,991,9371.82,1,4.3,0
2022-10-17,Store_Rabat,Bakery,1439,8750.89,1,4.7,0
2022-10-24,Store_Rabat,Bakery,1505,7772.42,0,7.6,0
2022-10-31,Store_Rabat,Bakery,878,10009.89,1,5.0,0
2022-11-07,Store_Rabat,Bakery,1031,11517.39,0,5.8,0
2022-11-14,Store_Rabat,Bakery,2651,11011.11,0,5.7,0
2022-11-21,Store_Rabat,Bakery,1802,10692.62,0,8.4,0
2022-11-28,Store_Rabat,Bakery,2553,13991.93,0,7.8,1
2022-12-05,Store_Rabat,Bakery,1075,10779.26,0,8.4,0
2022-12-12,Store_Rabat,Bakery,1307,9680.53,0,10.1,0
2022-12-19,Store_Rabat,Bakery,970,9537.07,0,11.7,0
2022-12-26,Store_Rabat,Bakery,1378,12930.02,0,10.4,1
2023-01-02,Store_Rabat,Bakery,1110,8292.11,0,11.9,1
2023-01-09,Store_Rabat,Bakery,715,8572.33,1,18.5,0
2023-01-16,Store_Rabat,Bakery,578,6433.16,0,15.2,0
2023-01-23,Store_Rabat,Bakery,1936,8287.7,1,12.3,0
2023-01-30,Store_Rabat,Bakery,960,7840.09,1,14.7,0
2023-02-06,Store_Rabat,Bakery,1534,8183.61,0,20.1,0
2023-02-13,Store_Rabat,Bakery,1060,9374.92,1,17.5,0
2023-02-20,Store_Rabat,Bakery,812,9392.17,0,20.6,0
2023-02-27,Store_Rabat,Bakery,1371,8591.66,0,19.3,0
2023-03-06,Store_Rabat,Bakery,925,10997.12,1,20.3,0
2023-03-13,Store_Rabat,Bakery,2576,10360.44,1,25.0,0
2023-03-20,Store_Rabat,Bakery,1452,9977.05,0,24.3,0
2023-03-27,Store_Rabat,Bakery,872,8932.07,0,25.1,0
2023-04-03,Store_Rabat,Bakery,1668,13419.65,1,25.1,0
2023-04-10,Store_Rabat,Bakery,1793,10501.22,0,23.4,0
2023-04-17,Store_Rabat,Bakery,982,10552.36,0,26.1,0
2023-04-24,Store_Rabat,Bakery,2750,13906.49,1,23.5,1
2023-05-01,Store_Rabat,Bakery,3090,14166.41,1,22.8,0
2023-05-08,Store_Rabat,Bakery,1030,11334.03,0,21.3,0
2023-05-15,Store_Rabat,Bakery,1420,13406.99,0,25.3,0
2023-05-22,Store_Rabat,Bakery,2133,13510.73,1,24.1,0
2023-05-29,Store_Rabat,Bakery,1990,12070.12,0,23.0,0
2023-06-05,Store_Rabat,Bakery,1012,11962.29,0,15.1,0
2023-06-12,Store_Rabat,Bakery,2162,13471.42,1,20.1,0
2023-06-19,Store_Rabat,Bakery,1642,13402.18,0,18.7,0
2023-06-26,Store_Rabat,Bakery,1339,12074.75,0,18.6,0
2023-07-03,Store_Rabat,Bakery,1639,16104.12,1,14.1,1
2023-07-10,Store_Rabat,Bakery,1456,11639.07,0,14.1,0
2023-07-17,Store_Rabat,Bakery,1939,12699.6,0,17.6,0
2023-07-24,Store_Rabat,Bakery,2233,12341.88,0,15.6,0
2023-07-31,Store_Rabat,Bakery,2042,12888.5,1,20.2,0
2023-08-07,Store_Rabat,Bakery,2028,12355.17,1,12.6,0
2023-08-14,Store_Rabat,Bakery,2627,11706.37,1,8.8,0
2023-08-21,Store_Rabat,Bakery,1256,11110.05,0,7.5,0
2023-08-28,Store_Rabat,Bakery,1162,11972.52,0,10.0,0
2023-09-04,Store_Rabat,Bakery,1166,9825.02,0,9.7,0
2023-09-11,Store_Rabat,Bakery,1915,9628.89,0,7.4,0
2023-09-18,Store_Rabat,Bakery,787,9159.03,1,9.0,0
2023-09-25,Store_Rabat,Bakery,1083,9484.13,0,10.1,0
2023-10-02,Store_Rabat,Bakery,741,7714.11,0,6.3,0
2023-10-09,Store_Rabat,Bakery,2048,9707.57,1,7.0,0
2023-10-16,Store_Rabat,Bakery,916,9208.99,1,2.4,0
2023-10-23,Store_Rabat,Bakery,1470,8128.97,0,5.2,0
2023-10-30,Store_Rabat,Bakery,1038,7485.55,0,3.6,0
2023-11-06,Store_Rabat,Bakery,2244,11033.53,0,6.8,0
2023-11-13,Store_Rabat,Bakery,2034,11052.74,0,6.1,0
2023-11-20,Store_Rabat,Bakery,1289,13653.34,1,7.4,0
2023-11-27,Store_Rabat,Bakery,2774,11724.07,0,8.8,1
2023-12-04,Store_Rabat,Bakery,1241,9988.45,0,8.5,0
2023-12-11,Store_Rabat,Bakery,1650,11715.47,1,5.4,0
2023-12-18,Store_Rabat,Bakery,938,10253.84,0,11.3,0
2023-12-25,Store_Rabat,Bakery,3122,13623.09,0,9.8,1
2024-01-01,Store_Rabat,Bakery,825,7184.8,0,16.1,0
2022-01-03,Store_Rabat,Dairy,1058,9110.98,0,17.4,0
2022-01-10,Store_Rabat,Dairy,1641,10226.97,0,15.7,1
2022-01-17,Store_Rabat,Dairy,1358,8553.17,0,12.9,0
2022-01-24,Store_Rabat,Dairy,1509,10073.12,1,16.3,0
2022-01-31,Store_Rabat,Dairy,878,9935.71,1,13.8,0
2022-02-07,Store_Rabat,Dairy,937,9139.25,0,17.6,0
2022-02-14,Store_Rabat,Dairy,958,10773.51,1,19.4,0
2022-02-21,Store_Rabat,Dairy,1361,9715.03,0,19.7,0
2022-02-28,Store_Rabat,Dairy,972,10214.85,1,20.1,0
2022-03-07,Store_Rabat,Dairy,2842,12065.67,1,22.1,0
2022-03-14,Store_Rabat,Dairy,2157,11478.7,0,25.9,0
2022-03-21,Store_Rabat,Dairy,2458,11506.54,0,26.1,0
2022-03-28,Store_Rabat,Dairy,2539,14072.94,1,26.4,0
2022-04-04,Store_Rabat,Dairy,3101,12600.76,0,25.4,0
2022-04-11,Store_Rabat,Dairy,1584,11451.65,0,25.9,0
2022-04-18,Store_Rabat,Dairy,1050,11604.36,0,22.2,0
