Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
4,2012-10-26,60.7,3.66,0.0,0.0,0.0,0.0,3330.34,127.568,6.499,False
4,2012-11-02,60.12,3.332,0.0,0.0,0.0,0.0,487.0,174.973,13.188,False
4,2012-11-09,78.53,2.928,0.0,0.0,0.0,3262.62,3359.98,151.871,13.881,False
5,2010-02-05,60.12,3.56,9631.16,3635.77,0.0,3041.83,0.0,211.066,5.853,False
5,2010-02-12,66.67,3.992,0.0,2161.88,1083.82,0.0,0.0,201.679,5.472,True
5,2010-02-19,53.24,2.509,4471.31,0.0,2069.72,969.06,3313.86,133.686,9.955,False
5,2010-02-26,74.33,3.645,8444.18,2651.26,0.0,0.0,3799.37,210.094,5.986,False
5,2010-03-05,84.91,3.03,0.0,3307.1,0.0,945.3,0.0,146.984,13.84,False
5,2010-03-12,51.93,3.35,0.0,0.0,0.0,0.0,0.0,218.449,12.961,False
5,2010-03-19,87.19,2.939,0.0,0.0,0.0,0.0,0.0,161.836,5.101,False
5,2010-03-26,81.0,3.78,4462.43,0.0,1278.55,0.0,0.0,181.882,9.018,False
5,2010-04-02,59.55,3.428,0.0,3034.27,983.91,2352.27,0.0,155.64,10.733,False
5,2010-04-09,43.21,2.756,0.0,4183.35,0.0,0.0,0.0,161.475,6.316,False
5,2010-04-16,44.11,2.983,0.0,0.0,1821.22,0.0,0.0,187.329,5.233,False
5,2010-04-23,72.51,3.695,0.0,2042.31,0.0,3973.56,0.0,222.558,8.596,False
5,2010-04-30,73.34,3.069,0.0,0.0,0.0,1977.0,1753.71,193.721,9.668,False
5,2010-05-07,47.97,3.563,0.0,0.0,0.0,0.0,5345.46,199.984,10.348,False
5,2010-05-14,73.54,3.097,0.0,0.0,0.0,3600.92,0.0,166.142,10.742,False
5,2010-05-21,83.87,2.847,0.0,2583.96,1109.65,0.0,0.0,145.664,10.47,False
5,2010-05-28,42.26,2.975,0.0,0.0,1068.91,0.0,0.0,200.496,7.447,False
5,2010-06-04,58.46,3.434,7673.58,0.0,0.0,0.0,0.0,223.417,7.496,False
5,2010-06-11,75.26,3.598,0.0,4851.22,0.0,1305.22,0.0,224.956,5.476,False
5,2010-06-18,96.74,3.998,0.0,0.0,0.0,0.0,0.0,158.313,11.416,False
5,2010-06-25,61.89,3.023,2745.93,0.0,1514.45,0.0,0.0,153.18,13.022,False
5,2010-07-02,77.59,2.996,8314.7,0.0,0.0,0.0,0.0,140.488,10.304,False
5,2010-07-09,67.57,2.84,0.0,0.0,0.0,0.0,0.0,165.974,8.396,False
5,2010-07-16,79.11,3.776,0.0,0.0,0.0,0.0,0.0,194.107,10.558,False
5,2010-07-23,95.59,3.99,0.0,3167.61,1490.79,0.0,0.0,199.441,9.4,False
5,2010-07-30,55.31,3.639,0.0,0.0,0.0,0.0,0.0,184.495,11.851,False
5,2010-08-06,85.66,3.126,0.0,4429.5,0.0,2105.13,0.0,207.181,8.825,False
5,2010-08-13,63.5,3.775,1011.45,2406.76,0.0,2530.62,5488.62,203.816,12.807,False
5,2010-08-20,43.57,2.977,3868.41,4313.0,2376.92,1152.04,0.0,133.42,9.286,False
5,2010-08-27,74.27,3.417,0.0,0.0,0.0,0.0,0.0,224.205,6.816,False
5,2010-09-03,57.4,3.55,0.0,0.0,0.0,0.0,0.0,205.116,6.053,False
5,2010-09-10,76.96,2.751,0.0,0.0,0.0,0.0,0.0,173.701,6.66,True
5,2010-09-17,52.97,2.928,0.0,0.0,1304.0,0.0,0.0,210.257,11.716,False
5,2010-09-24,81.78,3.893,0.0,962.47,0.0,0.0,0.0,178.735,9.74,False
5,2010-10-01,57.91,3.764,0.0,0.0,0.0,572.72,0.0,129.759,9.783,False
5,2010-10-08,99.9,3.78,0.0,0.0,0.0,0.0,0.0,137.012,13.366,False
5,2010-10-15,52.78,3.624,0.0,2633.92,0.0,0.0,0.0,202.701,6.04,False
5,2010-10-22,94.69,2.867,0.0,2807.21,2633.88,0.0,0.0,174.86,11.652,False
5,2010-10-29,61.12,3.11,9154.89,2537.73,0.0,0.0,0.0,216.255,10.261,False
5,2010-11-05,87.59,2.582,0.0,0.0,0.0,0.0,0.0,224.529,9.26,False
5,2010-11-12,46.05,2.583,0.0,0.0,0.0,0.0,2838.56,184.888,13.397,False
5,2010-11-19,74.95,2.843,6155.87,0.0,1835.43,0.0,0.0,167.041,6.349,False
5,2010-11-26,64.79,2.965,2010.0,1008.46,1169.8,0.0,0.0,134.588,9.516,True
5,2010-12-03,42.98,3.812,9352.86,3294.81,819.97,0.0,0.0,195.742,9.103,False
5,2010-12-10,46.17,3.784,0.0,0.0,0.0,0.0,0.0,142.803,10.687,False
5,2010-12-17,44.11,3.827,0.0,3314.1,0.0,0.0,2327.57,225.954,13.772,False
5,2010-12-24,54.94,2.654,6313.09,0.0,0.0,475.79,0.0,212.128,7.747,False
5,2010-12-31,86.52,2.617,0.0,0.0,0.0,0.0,4799.06,207.829,12.24,True
5,2011-01-07,77.13,3.369,9234.17,1576.01,0.0,3135.95,0.0,133.65,9.427,False
5,2011-01-14,82.09,3.068,0.0,0.0,0.0,0.0,2965.86,202.315,12.58,False
5,2011-01-21,88.28,3.084,0.0,0.0,0.0,3362.0,0.0,186.331,12.704,False
5,2011-01-28,44.33,2.644,3541.47,0.0,0.0,1524.85,5242.94,129.083,10.337,False
5,2011-02-04,61.47,3.343,0.0,0.0,0.0,0.0,0.0,181.451,12.055,False
5,2011-02-11,92.01,2.883,5446.9,0.0,0.0,0.0,0.0,135.151,5.419,True
5,2011-02-18,66.35,3.02,0.0,0.0,0.0,1176.76,0.0,214.733,13.184,False
5,2011-02-25,58.57,2.781,2217.48,1739.0,2587.46,0.0,0.0,183.976,13.47,False
5,2011-03-04,42.35,2.937,0.0,0.0,0.0,0.0,0.0,136.035,12.139,False
5,2011-03-11,72.13,2.636,0.0,0.0,0.0,0.0,0.0,133.091,5.753,False
5,2011-03-18,56.42,3.478,2602.08,0.0,0.0,0.0,0.0,207.249,13.46,False
5,2011-03-25,76.87,3.091,3267.84,0.0,0.0,0.0,0.0,188.593,7.295,False
5,2011-04-01,87.39,2.731,0.0,0.0,0.0,0.0,0.0,191.763,7.488,False
5,2011-04-08,45.43,3.043,0.0,0.0,0.0,0.0,0.0,180.194,7.603,False
5,2011-04-15,79.7,3.934,0.0,3703.82,0.0,0.0,0.0,173.17,13.032,False
5,2011-04-22,83.12,2.757,0.0,0.0,897.24,0.0,0.0,208.368,10.481,False
5,2011-04-29,83.91,3.967,0.0,4213.62,0.0,0.0,0.0,227.913,9.563,False
5,2011-05-06,80.39,2.606,0.0,0.0,0.0,0.0,0.0,215.562,9.276,False
5,2011-05-13,50.39,3.144,2754.26,0.0,0.0,2747.35,0.0,157.31,6.629,False
5,2011-05-20,59.57,2.894,1741.85,3157.64,0.0,0.0,0.0,174.177,9.019,False
5,2011-05-27,52.57,3.855,0.0,0.0,0.0,835.57,3763.35,150.375,7.255,False
5,2011-06-03,59.21,3.578,0.0,0.0,0.0,0.0,0.0,141.659,12.203,False
5,2011-06-10,91.61,3.973,0.0,0.0,637.94,0.0,0.0,181.911,5.78,False
5,2011-06-17,58.5,2.714,0.0,0.0,0.0,3085.5,0.0,184.128,8.24,False
5,2011-06-24,89.86,3.617,3488.21,0.0,1787.92,0.0,0.0,166.407,9.895,False
5,2011-07-01,41.31,3.756,0.0,0.0,0.0,1871.17,0.0,128.336,9.101,False
5,2011-07-08,60.01,3.442,0.0,4251.13,0.0,3010.36,0.0,214.217,9.348,False
5,2011-07-15,64.01,3.626,6124.48,0.0,320.05,3449.52,0.0,136.386,11.017,False
5,2011-07-22,93.15,2.939,2221.19,0.0,0.0,0.0,622.66,209.376,13.981,False
5,2011-07-29,66.82,3.06,0.0,0.0,1526.03,0.0,0.0,165.14,13.822,False
5,2011-08-05,67.38,3.791,0.0,0.0,0.0,0.0,0.0,185.385,8.407,False
5,2011-08-12,75.86,3.616,0.0,0.0,0.0,0.0,0.0,223.077,11.25,False
5,2011-08-19,51.65,2.681,0.0,0.0,0.0,2563.91,0.0,205.169,11.599,False
5,2011-08-26,93.63,3.893,0.0,0.0,0.0,2687.7,0.0,168.832,13.252,False
5,2011-09-02,40.57,2.58,5432.61,0.0,0.0,1114.3,0.0,225.584,12.055,False
5,2011-09-09,73.5,2.574,0.0,2619.59,0.0,0.0,0.0,196.786,6.925,True
5,2011-09-16,75.31,2.972,8687.89,2030.24,0.0,0.0,0.0,207.348,6.259,False
5,2011-09-23,81.95,3.563,0.0,0.0,0.0,2127.63,0.0,221.088,8.6,False
5,2011-09-30,58.34,2.919,0.0,0.0,529.05,0.0,0.0,222.262,6.967,False
5,2011-10-07,53.73,3.222,0.0,1157.25,0.0,0.0,0.0,226.849,12.014,False
5,2011-10-14,90.78,3.909,0.0,0.0,0.0,0.0,0.0,185.818,9.736,False
5,2011-10-21,70.49,2.945,0.0,0.0,0.0,0.0,0.0,214.354,9.037,False
5,2011-10-28,77.56,3.715,0.0,0.0,1999.6,0.0,0.0,143.736,5.85,False
5,2011-11-04,45.13,3.595,0.0,1321.24,0.0,0.0,0.0,142.875,13.036,False
5,2011-11-11,76.17,2.776,7333.88,0.0,0.0,0.0,2637.25,161.909,13.197,False
5,2011-11-18,69.12,2.977,0.0,0.0,0.0,0.0,0.0,204.896,12.435,False
5,2011-11-25,52.25,3.516,0.0,0.0,0.0,0.0,3033.63,175.101,7.838,True
5,2011-12-02,94.07,3.788,0.0,3015.02,0.0,0.0,0.0,202.264,12.235,False
5,2011-12-09,76.16,3.13,6663.04,4254.58,1714.08,0.0,0.0,170.726,13.263,False
5,2011-12-16,89.93,3.496,0.0,0.0,0.0,0.0,0.0,147.844,12.36,False
5,2011-12-23,92.8,3.555,3641.98,4193.88,1551.84,0.0,0.0,199.251,13.12,False
5,2011-12-30,95.67,3.698,0.0,0.0,0.0,2619.09,0.0,169.015,5.772,True
5,2012-01-06,67.37,3.26,6544.6,0.0,0.0,2012.32,0.0,148.726,12.476,False
5,2012-01-13,80.82,3.805,0.0,0.0,0.0,0.0,0.0,180.933,7.116,False
5,2012-01-20,98.48,2.865,0.0,0.0,0.0,0.0,0.0,191.417,5.526,False
5,2012-01-27,86.11,3.67,0.0,0.0,0.0,0.0,0.0,210.655,9.009,False
5,2012-02-03,47.31,2.561,8000.17,0.0,0.0,2651.68,0.0,174.42,11.127,False
5,2012-02-10,94.49,2.548,6412.23,0.0,0.0,2115.85,0.0,225.066,7.067,True
5,2012-02-17,69.81,2.889,0.0,0.0,0.0,773.8,0.0,163.306,9.426,False
5,2012-02-24,96.87,3.437,0.0,1209.22,0.0,0.0,0.0,137.967,7.253,False
5,2012-03-02,95.77,3.704,0.0,0.0,402.3,0.0,0.0,132.989,10.328,False
5,2012-03-09,69.78,3.716,0.0,3506.96,0.0,0.0,0.0,162.644,7.496,False
5,2012-03-16,73.09,3.487,0.0,0.0,0.0,3439.71,0.0,133.454,7.623,False
5,2012-03-23,87.94,3.313,4455.87,1423.41,1150.64,0.0,1867.64,183.102,8.097,False
5,2012-03-30,88.88,3.926,0.0,2059.43,0.0,0.0,0.0,196.516,12.498,False
5,2012-04-06,86.39,2.98,0.0,0.0,1392.8,892.04,0.0,227.15,13.68,False
5,2012-04-13,47.63,3.863,0.0,3947.33,0.0,0.0,0.0,134.891,8.572,False
5,2012-04-20,48.96,2.918,9829.63,0.0,712.79,0.0,5601.45,161.269,9.289,False
5,2012-04-27,58.59,2.965,0.0,0.0,0.0,0.0,0.0,204.213,6.683,False
5,2012-05-04,45.76,3.476,0.0,0.0,0.0,0.0,0.0,204.604,10.796,False
5,2012-05-11,74.3,3.738,5502.46,0.0,0.0,0.0,0.0,152.344,12.085,False
5,2012-05-18,83.85,3.362,2532.16,0.0,0.0,1484.12,0.0,148.509,8.749,False
5,2012-05-25,40.96,2.657,9066.45,2891.67,0.0,0.0,0.0,127.914,11.595,False
5,2012-06-01,48.39,3.746,7229.58,0.0,0.0,0.0,3868.75,206.316,9.973,False
5,2012-06-08,83.22,2.735,0.0,3600.36,1155.07,3662.24,0.0,222.449,5.18,False
5,2012-06-15,66.72,3.68,9180.82,0.0,0.0,0.0,4618.64,139.015,5.301,False
5,2012-06-22,59.0,2.762,5350.05,0.0,0.0,0.0,4210.81,179.469,13.511,False
5,2012-06-29,82.26,2.801,6566.38,0.0,0.0,0.0,0.0,178.263,8.92,False
5,2012-07-06,58.82,3.41,0.0,727.13,1546.67,0.0,0.0,209.932,10.149,False
5,2012-07-13,59.68,3.776,0.0,0.0,0.0,0.0,0.0,218.869,9.846,False
5,2012-07-20,61.22,3.578,0.0,0.0,1307.72,2120.85,0.0,175.94,10.851,False
5,2012-07-27,51.96,2.946,0.0,2948.0,0.0,0.0,0.0,217.806,6.815,False
5,2012-08-03,96.16,3.532,6564.96,0.0,0.0,0.0,0.0,188.069,6.406,False
5,2012-08-10,50.31,2.708,0.0,0.0,370.59,0.0,0.0,202.932,10.755,False
5,2012-08-17,52.4,3.692,0.0,0.0,0.0,0.0,0.0,147.322,10.014,False
5,2012-08-24,96.76,2.773,0.0,0.0,0.0,0.0,0.0,223.569,10.052,False
5,2012-08-31,76.25,3.674,0.0,0.0,2273.35,0.0,0.0,210.358,12.099,False
5,2012-09-07,67.76,3.103,0.0,0.0,0.0,853.46,0.0,187.714,9.116,True
5,2012-09-14,57.6,2.638,0.0,0.0,0.0,3743.91,0.0,205.372,10.003,False
5,2012-09-21,79.67,2.921,0.0,1281.29,0.0,0.0,0.0,217.692,13.873,False
5,2012-09-28,82.37,3.941,0.0,1910.85,0.0,2935.36,0.0,180.029,5.475,False
5,2012-10-05,63.36,3.883,0.0,0.0,555.18,0.0,0.0,215.07,8.586,False
5,2012-10-12,40.54,2.78,0.0,0.0,0.0,3712.27,2218.51,141.501,8.181,False
5,2012-10-19,67.83,3.712,7971.46,0.0,0.0,1951.11,3816.3,186.141,13.606,False
5,2012-10-26,90.26,3.662,0.0,0.0,0.0,0.0,0.0,132.696,12.334,False
5,2012-11-02,89.92,3.825,0.0,0.0,0.0,0.0,0.0,128.521,6.106,False
5,2012-11-09,60.76,3.429,0.0,4068.43,0.0,0.0,0.0,152.393,9.678,False
6,2010-02-05,82.04,2.871,0.0,0.0,0.0,387.24,3683.81,143.743,12.303,False
6,2010-02-12,64.52,3.416,0.0,0.0,2242.05,0.0,0.0,182.295,11.729,True
6,2010-02-19,77.47,3.546,0.0,3249.22,0.0,0.0,0.0,159.04,5.199,False
6,2010-02-26,74.29,2.87,0.0,758.78,0.0,0.0,0.0,215.632,11.814,False
6,2010-03-05,81.5,3.965,0.0,4572.19,0.0,1366.99,0.0,209.918,8.357,False
6,2010-03-12,44.03,2.645,0.0,0.0,2764.94,0.0,2006.26,130.848,9.198,False
6,2010-03-19,92.37,3.997,0.0,0.0,0.0,875.36,5375.4,132.316,7.262,False
6,2010-03-26,56.27,3.248,0.0,0.0,846.69,0.0,3950.07,175.462,13.463,False
6,2010-04-02,83.37,3.082,0.0,0.0,0.0,2732.45,0.0,206.782,6.51,False
6,2010-04-09,95.13,3.139,0.0,0.0,0.0,0.0,1649.75,133.358,12.566,False
6,2010-04-16,70.78,2.698,2222.65,0.0,0.0,0.0,0.0,131.22,13.331,False
6,2010-04-23,72.8,3.3,0.0,1371.35,0.0,0.0,0.0,185.866,11.996,False
6,2010-04-30,52.11,2.587,0.0,0.0,0.0,3310.43,5974.8,129.988,10.176,False
6,2010-05-07,84.83,3.913,0.0,0.0,0.0,2907.13,1709.1,179.371,6.013,False
6,2010-05-14,68.71,3.168,0.0,1635.86,1894.3,0.0,0.0,208.985,7.489,False
6,2010-05-21,43.25,3.277,0.0,0.0,0.0,0.0,0.0,197.628,7.53,False
6,2010-05-28,73.94,2.741,0.0,0.0,797.21,0.0,0.0,222.125,5.517,False
6,2010-06-04,43.6,3.332,0.0,0.0,476.21,1201.05,0.0,134.618,10.639,False
6,2010-06-11,55.0,3.552,9101.57,0.0,0.0,0.0,0.0,169.056,5.559,False
6,2010-06-18,91.41,2.52,0.0,0.0,0.0,3021.09,5156.09,128.276,5.251,False
6,2010-06-25,75.67,3.931,0.0,0.0,0.0,0.0,0.0,195.068,11.692,False
6,2010-07-02,81.99,3.191,0.0,4495.21,1952.9,976.41,4738.8,159.983,6.123,False
6,2010-07-09,73.36,3.049,0.0,3931.09,0.0,0.0,4673.18,220.297,10.559,False
6,2010-07-16,82.76,3.688,0.0,0.0,0.0,0.0,0.0,143.893,13.495,False
6,2010-07-23,74.8,3.758,0.0,0.0,0.0,0.0,0.0,142.927,13.117,False
6,2010-07-30,53.64,2.575,7583.09,0.0,0.0,0.0,0.0,207.849,8.61,False
6,2010-08-06,52.63,3.615,0.0,0.0,0.0,0.0,0.0,182.147,10.099,False
6,2010-08-13,51.39,3.741,0.0,1266.35,2148.42,959.59,0.0,185.57,8.615,False
6,2010-08-20,92.57,3.22,0.0,2415.12,1869.42,2218.18,0.0,164.305,11.432,False
6,2010-08-27,57.77,3.595,0.0,0.0,0.0,3147.97,0.0,183.108,8.721,False
6,2010-09-03,97.5,3.772,0.0,0.0,0.0,0.0,5233.46,189.242,9.076,False
6,2010-09-10,78.42,2.926,0.0,2761.77,0.0,457.12,782.94,182.572,7.883,True
6,2010-09-17,78.62,3.47,0.0,0.0,2128.6,0.0,0.0,191.063,5.901,False
6,2010-09-24,48.11,3.266,0.0,0.0,2883.43,587.41,0.0,217.745,7.993,False
6,2010-10-01,88.42,3.577,3763.61,0.0,2140.29,0.0,3872.39,168.952,5.792,False
6,2010-10-08,40.69,3.054,0.0,0.0,0.0,0.0,0.0,154.754,5.301,False
6,2010-10-15,68.37,2.638,3207.67,0.0,1254.81,0.0,0.0,132.004,11.492,False
6,2010-10-22,90.92,3.118,0.0,0.0,0.0,0.0,0.0,187.211,6.12,False
6,2010-10-29,79.22,2.641,0.0,0.0,0.0,0.0,0.0,183.05,12.404,False
6,2010-11-05,88.76,3.126,0.0,0.0,0.0,0.0,0.0,198.782,10.419,False
6,2010-11-12,42.33,3.662,0.0,0.0,0.0,1687.45,0.0,212.816,13.391,False
6,2010-11-19,96.22,2.86,0.0,0.0,0.0,0.0,0.0,189.027,8.398,False
6,2010-11-26,74.24,2.768,3225.4,0.0,0.0,2720.25,0.0,224.366,7.511,True
6,2010-12-03,52.43,3.008,0.0,0.0,1973.25,0.0,0.0,211.137,6.939,False
6,2010-12-10,69.53,2.549,0.0,3884.04,0.0,0.0,0.0,216.823,6.017,False
6,2010-12-17,41.09,2.716,2472.79,3463.28,0.0,2757.82,3156.05,150.761,11.388,False
6,2010-12-24,93.55,3.536,0.0,0.0,0.0,0.0,0.0,137.29,11.795,False
6,2010-12-31,81.34,3.092,0.0,0.0,0.0,0.0,0.0,150.399,11.488,True
6,2011-01-07,95.76,3.069,0.0,0.0,0.0,0.0,0.0,126.459,12.928,False
6,2011-01-14,49.93,2.689,0.0,0.0,0.0,0.0,0.0,134.584,6.103,False
6,2011-01-21,57.71,3.032,0.0,4003.63,0.0,0.0,0.0,151.78,6.749,False
6,2011-01-28,98.64,3.609,0.0,0.0,0.0,0.0,0.0,224.931,8.056,False
6,2011-02-04,84.4,3.363,9608.33,0.0,751.79,0.0,0.0,192.873,6.494,False
6,2011-02-11,63.09,3.646,0.0,2099.79,1748.12,2372.21,0.0,206.003,13.926,True
6,2011-02-18,50.15,2.614,7711.58,2043.83,0.0,2683.36,0.0,155.976,6.484,False
6,2011-02-25,77.16,3.458,9850.18,1034.36,0.0,2632.27,3263.55,223.185,11.548,False
6,2011-03-04,62.78,2.653,5443.34,0.0,0.0,1807.99,0.0,126.974,8.144,False
6,2011-03-11,48.9,3.133,0.0,0.0,2725.89,719.53,845.59,202.939,8.512,False
6,2011-03-18,64.37,2.893,0.0,0.0,0.0,0.0,5719.91,179.475,10.69,False
6,2011-03-25,45.57,3.498,6554.12,0.0,0.0,0.0,3132.3,201.342,13.261,False
6,2011-04-01,62.11,2.593,0.0,0.0,0.0,0.0,0.0,158.628,7.844,False
6,2011-04-08,99.9,2.839,0.0,0.0,2951.01,0.0,0.0,138.649,6.503,False
6,2011-04-15,43.96,2.715,0.0,0.0,0.0,0.0,0.0,143.208,6.781,False
6,2011-04-22,86.44,3.17,5229.43,2350.64,0.0,0.0,0.0,195.701,10.685,False
6,2011-04-29,54.36,3.09,2626.51,2506.19,1967.31,0.0,0.0,175.363,9.186,False
6,2011-05-06,96.15,3.585,2303.33,0.0,0.0,0.0,0.0,182.619,10.752,False
6,2011-05-13,41.78,3.296,0.0,0.0,0.0,0.0,0.0,176.215,7.564,False
6,2011-05-20,86.33,2.513,0.0,0.0,0.0,0.0,0.0,226.178,7.227,False
6,2011-05-27,59.39,3.109,5351.34,0.0,0.0,0.0,3405.13,139.098,11.115,False
6,2011-06-03,90.61,2.802,0.0,0.0,1958.95,0.0,0.0,195.966,11.452,False
6,2011-06-10,79.06,2.766,0.0,0.0,0.0,0.0,0.0,184.914,8.864,False
6,2011-06-17,51.6,3.714,0.0,0.0,0.0,0.0,0.0,222.451,6.47,False
6,2011-06-24,99.03,3.141,9804.06,2286.88,1248.44,0.0,0.0,183.715,11.036,False
6,2011-07-01,66.76,3.414,0.0,0.0,279.68,0.0,0.0,189.238,10.297,False
6,2011-07-08,43.14,3.225,0.0,2488.28,0.0,2921.18,0.0,226.286,5.343,False
6,2011-07-15,56.95,3.323,0.0,0.0,0.0,0.0,1960.27,152.67,7.724,False
6,2011-07-22,54.77,3.206,1164.37,4290.65,1354.55,0.0,0.0,184.335,13.571,False
6,2011-07-29,89.14,3.123,0.0,0.0,0.0,0.0,0.0,168.22,5.817,False
6,2011-08-05,79.06,2.532,4828.76,0.0,2900.07,0.0,0.0,137.528,6.94,False
6,2011-08-12,63.67,3.842,6013.37,4680.05,255.11,0.0,0.0,188.212,6.113,False
6,2011-08-19,44.26,3.199,0.0,0.0,1514.53,0.0,0.0,190.132,10.66,False
6,2011-08-26,42.03,3.625,0.0,0.0,2935.54,3082.65,0.0,155.772,7.388,False
6,2011-09-02,48.49,3.066,0.0,0.0,0.0,0.0,0.0,128.695,12.95,False
6,2011-09-09,54.38,3.324,0.0,0.0,0.0,0.0,1846.0,150.665,5.888,True
6,2011-09-16,59.55,2.915,0.0,0.0,0.0,0.0,0.0,183.76,6.679,False
6,2011-09-23,48.8,3.447,0.0,0.0,842.97,0.0,0.0,176.608,7.595,False
6,2011-09-30,86.77,3.767,0.0,0.0,0.0,0.0,0.0,220.477,11.872,False
6,2011-10-07,51.5,2.631,0.0,0.0,0.0,0.0,0.0,127.428,6.988,False
6,2011-10-14,86.52,2.659,0.0,0.0,0.0,0.0,0.0,193.421,5.51,False
6,2011-10-21,83.52,3.111,0.0,0.0,0.0,0.0,0.0,222.078,8.729,False
6,2011-10-28,44.63,2.64,0.0,0.0,2459.95,0.0,952.83,207.985,10.806,False
6,2011-11-04,53.85,3.634,7551.24,3264.94,2323.22,2193.99,0.0,164.334,8.854,False
6,2011-11-11,46.44,3.098,0.0,0.0,0.0,0.0,2332.67,174.726,6.601,False
6,2011-11-18,97.72,2.512,0.0,0.0,1265.95,0.0,666.37,134.428,8.857,False
6,2011-11-25,95.48,3.52,0.0,0.0,0.0,3496.44,0.0,153.861,13.177,True
6,2011-12-02,50.7,2.565,8169.56,2561.57,0.0,0.0,1979.91,184.379,10.542,False
6,2011-12-09,65.83,3.576,0.0,0.0,0.0,3137.04,2015.79,221.985,10.915,False
6,2011-12-16,81.22,3.639,0.0,0.0,0.0,0.0,5438.65,146.039,8.941,False
6,2011-12-23,69.71,2.594,4990.55,0.0,0.0,2425.76,0.0,143.948,11.71,False
6,2011-12-30,58.41,2.839,0.0,0.0,0.0,2341.83,0.0,201.059,8.536,True
6,2012-01-06,84.54,2.767,0.0,0.0,0.0,0.0,0.0,134.019,7.532,False
6,2012-01-13,69.65,2.756,0.0,0.0,0.0,0.0,0.0,226.262,5.388,False
6,2012-01-20,40.69,3.216,0.0,0.0,0.0,0.0,0.0,131.187,11.017,False
6,2012-01-27,51.17,3.885,0.0,2805.96,1116.37,0.0,2931.95,185.151,12.649,False
6,2012-02-03,92.78,3.991,0.0,1310.72,0.0,0.0,0.0,136.102,7.029,False
6,2012-02-10,63.04,3.91,0.0,0.0,0.0,0.0,0.0,200.008,10.54,True
6,2012-02-17,90.92,2.924,7873.44,1531.13,0.0,0.0,0.0,146.311,9.825,False
6,2012-02-24,67.05,3.681,0.0,2499.36,0.0,0.0,4713.16,180.21,11.869,False
6,2012-03-02,50.56,2.977,6674.78,0.0,0.0,0.0,0.0,148.478,12.017,False
6,2012-03-09,62.04,3.443,0.0,0.0,1544.89,0.0,0.0,192.152,9.456,False
6,2012-03-16,43.13,2.849,0.0,0.0,1654.23,0.0,765.11,209.428,6.992,False
6,2012-03-23,69.51,3.862,0.0,0.0,0.0,0.0,0.0,213.43,12.336,False
6,2012-03-30,54.36,2.576,0.0,0.0,0.0,3453.42,2175.31,160.018,10.626,False
6,2012-04-06,83.2,2.621,0.0,0.0,0.0,0.0,2522.61,185.633,8.678,False
6,2012-04-13,65.02,2.722,3993.52,0.0,400.59,0.0,0.0,147.551,6.327,False
6,2012-04-20,41.09,2.847,0.0,0.0,0.0,1911.72,0.0,178.656,7.306,False
6,2012-04-27,55.73,3.816,0.0,0.0,0.0,0.0,0.0,183.077,12.152,False
6,2012-05-04,78.69,3.831,8462.37,0.0,0.0,1672.68,0.0,162.463,13.2,False
6,2012-05-11,98.87,3.733,0.0,0.0,0.0,0.0,507.95,174.473,13.942,False
6,2012-05-18,48.94,3.361,0.0,2029.27,0.0,0.0,0.0,159.774,6.135,False
6,2012-05-25,95.08,3.908,0.0,700.12,0.0,0.0,5293.02,179.415,6.137,False
6,2012-06-01,84.57,2.999,7048.56,2715.5,2969.2,0.0,0.0,160.878,11.626,False
6,2012-06-08,73.74,2.971,0.0,0.0,868.52,2460.38,0.0,142.628,6.431,False
6,2012-06-15,51.66,2.655,0.0,0.0,0.0,0.0,0.0,142.728,7.046,False
6,2012-06-22,49.35,3.578,0.0,0.0,0.0,0.0,5810.63,158.086,12.602,False
6,2012-06-29,87.22,2.941,0.0,0.0,0.0,0.0,0.0,174.702,10.442,False
6,2012-07-06,45.34,3.479,0.0,0.0,0.0,0.0,0.0,180.544,6.833,False
6,2012-07-13,80.78,2.529,1190.66,0.0,0.0,0.0,0.0,216.281,11.944,False
6,2012-07-20,72.52,2.504,3010.37,0.0,0.0,1163.4,0.0,200.064,12.595,False
6,2012-07-27,64.35,3.035,0.0,0.0,0.0,0.0,0.0,203.508,6.054,False
6,2012-08-03,45.52,3.237,3702.13,3404.05,0.0,1290.88,4655.75,170.724,5.715,False
6,2012-08-10,57.56,2.92,0.0,0.0,0.0,2198.75,0.0,156.927,6.204,False
6,2012-08-17,58.9,3.195,0.0,1475.54,2238.53,3116.83,0.0,195.624,5.97,False
6,2012-08-24,63.82,3.951,2516.78,4913.76,0.0,0.0,562.93,168.018,13.029,False
6,2012-08-31,77.27,3.001,5427.39,0.0,0.0,0.0,0.0,147.473,13.733,False
6,2012-09-07,93.24,2.853,0.0,4766.33,0.0,0.0,0.0,196.864,8.988,True
6,2012-09-14,64.25,3.165,0.0,0.0,0.0,0.0,0.0,199.4,9.294,False
6,2012-09-21,62.29,3.695,8634.92,2675.7,0.0,2442.71,0.0,165.543,5.702,False
6,2012-09-28,84.32,3.522,0.0,0.0,0.0,0.0,0.0,203.16,7.679,False
6,2012-10-05,78.88,2.799,0.0,0.0,0.0,0.0,0.0,166.373,12.979,False
6,2012-10-12,91.04,3.673,0.0,0.0,0.0,0.0,0.0,177.866,11.687,False
